2026-04-10 14:04:22 | INFO     | a271ed41-71b2-4a19-983e-a3b1c40a18a9 | app.plugins:load_plugins:55 - [plugin] 已加载: clawith-acp v0.2.0
2026-04-10 14:04:22 | INFO     | 256ecb0f-70ae-4a74-81a1-af9459e7013c | app.plugins:load_plugins:55 - [plugin] 已加载: clawith-mcp v1.0.0
INFO:     Started server process [95758]
INFO:     Waiting for application startup.
2026-04-10 14:04:22 | INFO     | e1b14282-3bad-4acd-9c91-1b40515c2006 | app.main:lifespan:73 - [startup] Logging configured
2026-04-10 14:04:22 | INFO     | 856950a0-7da9-465a-ad99-c59d54d69894 | app.main:lifespan:116 - [startup] Database tables ready
2026-04-10 14:04:22 | INFO     | 19e7b152-3702-473a-b93a-2773f4231f52 | app.main:lifespan:121 - [startup] seeding...
2026-04-10 14:04:22 | INFO     | 7d59acec-513c-4a2e-a959-801470b2c6f8 | app.services.tool_seeder:seed_builtin_tools:1970 - [ToolSeeder] Builtin tools seeded
2026-04-10 14:04:22 | INFO     | 4c89552e-81d4-41ea-a738-1dc8fdc5eed9 | app.services.template_seeder:seed_agent_templates:216 - [TemplateSeeder] Agent templates seeded
2026-04-10 14:04:22 | INFO     | 628066c1-c621-497b-93aa-b9b22d1ff444 | app.services.skill_seeder:seed_skills:636 - [SkillSeeder] Skills seeded
2026-04-10 14:04:22 | WARNING  | f8f8bf02-a9c9-46cf-a282-0c524cda6b2f | app.services.agent_manager:__init__:29 - Docker not available — agent containers will not be managed
2026-04-10 14:04:23 | INFO     | d736b61b-1749-42c9-8066-755c58eee7ea | app.services.skill_seeder:push_default_skills_to_existing_agents:691 - [SkillSeeder] All existing agents already have up-to-date default skills
2026-04-10 14:04:23 | WARNING  | 5ca4ea19-49bf-4831-b826-6e9f0f2ba57c | app.main:lifespan:201 - [startup] OpenViking index failed: cannot import name 'index_enterprise_info' from 'app.services.openviking_client' (/Users/shubinzhang/Documents/UGit/Clawith/backend/app/services/openviking_client.py)
2026-04-10 14:04:23 | INFO     | c4398435-95a0-47a9-91d5-317e461ee68c | logging:callHandlers:1737 - HTTP Request: GET http://127.0.0.1:1933/health "HTTP/1.1 200 OK"
2026-04-10 14:04:23 | INFO     | 9369d412-d4f6-4004-96b9-1eb6690b7853 | app.services.openviking_watcher:start_watcher:69 - [OpenViking] Started memory change watcher at /Users/shubinzhang/.clawith/data/agents
2026-04-10 14:04:23 | INFO     | 4f8b4289-4865-4c5b-bd4b-31492dc26d53 | app.main:lifespan:210 - [startup] OpenViking incremental watcher started
2026-04-10 14:04:23 | INFO     | fb10b8e8-15dd-4dc3-a9e8-70bb6bae2fb5 | app.services.agent_seeder:seed_default_agents:105 - [AgentSeeder] Seed marker found, skipping default agent creation
2026-04-10 14:04:23 | INFO     | 64567205-a97b-4064-b638-7a08b261cc9d | app.main:lifespan:222 - [startup] starting background tasks...
2026-04-10 14:04:23 | INFO     | 83270545-2e88-44c7-92e2-90f7c6c2ce99 | app.main:lifespan:246 - [startup] created bg task: trigger_daemon
2026-04-10 14:04:23 | INFO     | 2e308ecf-915d-429d-8e8b-8219e8bfa5fa | app.main:lifespan:246 - [startup] created bg task: feishu_ws
2026-04-10 14:04:23 | INFO     | 7156728c-2b6b-4e35-ac86-191a104f93ee | app.main:lifespan:246 - [startup] created bg task: dingtalk_stream
2026-04-10 14:04:23 | INFO     | cf11b090-25db-4404-8b13-7227d2eca18a | app.main:lifespan:246 - [startup] created bg task: wecom_stream
2026-04-10 14:04:23 | INFO     | 1b9f4932-b37b-4885-93d8-0292ebdaee6a | app.main:lifespan:246 - [startup] created bg task: discord_gw
2026-04-10 14:04:23 | INFO     | 24bcd2be-4fdf-46ca-9e43-04edfc609297 | app.main:lifespan:247 - [startup] all background tasks created!
2026-04-10 14:04:23 | INFO     | a050a34d-05d1-4251-8ec4-f2d9032120a4 | app.services.trigger_daemon:start_trigger_daemon:698 - ⚡ Trigger Daemon started (15s tick, heartbeat every ~60s)
